date,column,vintage,original,mapped_provider,difference
2006-10-31,MKT,CIZ_2026,0.3457041179461106,0.34519572953736644,-0.0005083884087441759
2006-11-30,MKT,CIZ_2026,0.2684290798169799,0.26792069140823604,-0.0005083884087438428
2006-12-31,MKT,CIZ_2026,0.2257244534824605,0.22470767666497238,-0.0010167768174881298
2007-01-31,MKT,CIZ_2026,0.2526690391459072,0.25165226232841914,-0.0010167768174880742
2007-02-28,MKT,CIZ_2026,0.081850533807829,0.08185053380783007,1.0685896612017132e-15
2007-03-31,MKT,CIZ_2026,0.216065073716319,0.21759023894255247,0.0015251652262334714
2007-04-30,MKT,CIZ_2026,0.3589222165734618,0.35892221657346196,1.6653345369377348e-16
2007-05-31,MKT,CIZ_2026,0.3462125063548549,0.34570411794611067,-0.0005083884087442314
2007-06-30,MKT,CIZ_2026,0.081850533807829,0.08185053380783007,1.0685896612017132e-15
2007-07-31,MKT,CIZ_2026,-0.0081342145399087,-0.007625826131162999,0.0005083884087457007
2007-08-31,MKT,CIZ_2026,0.2282663955261819,0.22928317234367088,0.0010167768174889902
2007-09-30,MKT,CIZ_2026,0.3451957295373662,0.34519572953736644,2.220446049250313e-16
2007-10-31,MKT,CIZ_2026,0.2730045754956784,0.27249618708693457,-0.0005083884087438428
2007-11-30,MKT,CIZ_2026,-0.0640569395017796,-0.06253177427554507,0.001525165226234526
2007-12-31,MKT,CIZ_2026,0.1372648703609555,0.13726487036095644,9.43689570931383e-16
2008-01-31,MKT,CIZ_2026,-0.1418403660396544,-0.14031520081341972,0.0015251652262346649
2008-02-29,MKT,CIZ_2026,0.0244026436197253,0.024402643619726577,1.27675647831893e-15
2008-03-31,MKT,CIZ_2026,0.1342145399084899,0.1337061514997465,-0.0005083884087433987
2008-04-30,MKT,CIZ_2026,0.415353329944077,0.41586171835282115,0.0005083884087441759
2008-05-31,MKT,CIZ_2026,0.2760549059481441,0.2765632943568888,0.000508388408744731
2008-06-30,MKT,CIZ_2026,-0.2475851550584648,-0.2470767666497182,0.0005083884087465906
2008-07-31,MKT,CIZ_2026,0.1423487544483983,0.14336553126588777,0.001016776817489462
2008-08-31,MKT,CIZ_2026,0.2592780884595829,0.25927808845958333,4.440892098500626e-16
2008-09-30,MKT,CIZ_2026,-0.2882562277580073,-0.29384850025419185,-0.005592272496184547
2008-10-31,MKT,CIZ_2026,-0.6944585663446874,-0.6929334011184506,0.001525165226236802
2008-11-30,MKT,CIZ_2026,-0.2180986273512964,-0.211997966446363,0.006100660904933386
2008-12-31,MKT,CIZ_2026,0.2699542450432126,0.271479410269446,0.0015251652262334159
2009-01-31,MKT,CIZ_2026,-0.2313167259786478,-0.22979156075241278,0.0015251652262350257
2009-02-28,MKT,CIZ_2026,-0.3319776309100154,-0.3340111845449899,-0.002033553634974483
2009-03-31,MKT,CIZ_2026,0.636502287747839,0.6395526182003037,0.0030503304524647223
2009-04-30,MKT,CIZ_2026,0.6990340620233859,0.6985256736146401,-0.0005083884087457857
2009-05-31,MKT,CIZ_2026,0.4463650228774782,0.4463650228774778,-3.885780586188048e-16
2009-06-30,MKT,CIZ_2026,0.2033553634977121,0.20284697508896837,-0.0005083884087437318
2009-07-31,MKT,CIZ_2026,0.5739705134722926,0.5749872902897804,0.0010167768174877967
2009-08-31,MKT,CIZ_2026,0.3507880020335534,0.3507880020335535,5.551115123125783e-17
2009-09-30,MKT,CIZ_2026,0.3889171326893745,0.3889171326893744,-1.1102230246251565e-16
2009-10-31,MKT,CIZ_2026,0.0498220640569393,0.0528723945094062,0.003050330452466901
2009-11-30,MKT,CIZ_2026,0.4641586171835279,0.46771733604473753,0.00355871886120962
2009-12-31,MKT,CIZ_2026,0.3213014743263851,0.3238434163701067,0.002541942043721601
2010-01-31,MKT,CIZ_2026,0.0106761565836297,0.011184544992375312,0.0005083884087456123
2010-02-28,MKT,CIZ_2026,0.3543467208947632,0.35383833248601915,-0.0005083884087440649
2010-03-31,MKT,CIZ_2026,0.502287747839349,0.5017793594306043,-0.0005083884087447865
2010-04-30,MKT,CIZ_2026,0.2831723436705642,0.28266395526182014,-0.0005083884087440649
2010-05-31,MKT,CIZ_2026,-0.2196237925775294,-0.2201321809862715,-0.0005083884087420942
2010-06-30,MKT,CIZ_2026,-0.1016776817488562,-0.10116929334011024,0.0005083884087459661
2010-07-31,MKT,CIZ_2026,0.5338078291814945,0.5332994407727495,-0.0005083884087450086
2010-08-31,MKT,CIZ_2026,-0.0610066090493137,-0.061514997458056525,-0.0005083884087428228
2010-09-30,MKT,CIZ_2026,0.6664972038637518,0.6670055922724949,0.0005083884087431212
2010-10-31,MKT,CIZ_2026,0.3787493645144888,0.37824097610574453,-0.0005083884087442869
2010-11-30,MKT,CIZ_2026,0.2119979664463649,0.2114895780376211,-0.0005083884087437873
2010-12-31,MKT,CIZ_2026,0.5282155566853073,0.5282155566853067,-5.551115123125783e-16
2011-01-31,MKT,CIZ_2026,0.2826639552618197,0.28215556685307586,-0.0005083884087438428
2011-02-28,MKT,CIZ_2026,0.3589222165734618,0.3584138281647177,-0.0005083884087441204
2011-03-31,MKT,CIZ_2026,0.204880528723945,0.20437214031520123,-0.0005083884087437596
2011-04-30,MKT,CIZ_2026,0.3289273004575492,0.3289273004575495,2.7755575615628914e-16
2011-05-31,MKT,CIZ_2026,0.1169293340111843,0.11692933401118528,9.853229343548264e-16
2011-06-30,MKT,CIZ_2026,0.092526690391459,0.0930350788002042,0.0005083884087452029
2011-07-31,MKT,CIZ_2026,0.062023385866802,0.062023385866803185,1.186550857568136e-15
2011-08-31,MKT,CIZ_2026,-0.1230299949161159,-0.12150482968988138,0.0015251652262345122
2011-09-30,MKT,CIZ_2026,-0.2043721403152009,-0.20386375190645453,0.0005083884087463686
2011-10-31,MKT,CIZ_2026,0.7585155058464663,0.7574987290289764,-0.0010167768174899061
2011-11-30,MKT,CIZ_2026,0.1672597864768681,0.16776817488561316,0.0005083884087450641
2011-12-31,MKT,CIZ_2026,0.2191154041687846,0.2196237925775296,0.0005083884087449808
2012-01-31,MKT,CIZ_2026,0.4382308083375696,0.43823080833756944,-1.6653345369377348e-16
2012-02-29,MKT,CIZ_2026,0.40620233858668,0.40620233858667987,-1.1102230246251565e-16
2012-03-31,MKT,CIZ_2026,0.3396034570411792,0.3401118454499236,0.000508388408744398
2012-04-30,MKT,CIZ_2026,0.138281647178444,0.138281647178445,9.992007221626409e-16
2012-05-31,MKT,CIZ_2026,-0.1331977630910017,-0.13218098627351124,0.0010167768174904612
2012-06-30,MKT,CIZ_2026,0.3792577529232332,0.3792577529232331,-1.1102230246251565e-16
2012-07-31,MKT,CIZ_2026,0.2216573462125062,0.2216573462125067,4.996003610813204e-16
2012-08-31,MKT,CIZ_2026,0.3111337061514996,0.3106253177427555,-0.0005083884087441204
2012-09-30,MKT,CIZ_2026,0.3202846975088966,0.32028469750889677,1.6653345369377348e-16
2012-10-31,MKT,CIZ_2026,0.0920183019827145,0.09201830198271564,1.1379786002407855e-15
2012-11-30,MKT,CIZ_2026,0.2211489578037619,0.22114895780376242,5.273559366969494e-16
2012-12-31,MKT,CIZ_2026,0.241484494153533,0.24148449415353357,5.551115123125783e-16
2013-01-31,MKT,CIZ_2026,0.4646670055922723,0.4646670055922719,-3.885780586188048e-16
2013-02-28,MKT,CIZ_2026,0.2470767666497202,0.24656837824097635,-0.0005083884087438428
2013-03-31,MKT,CIZ_2026,0.3863751906456532,0.3868835790543973,0.0005083884087441204
2013-04-30,MKT,CIZ_2026,0.2602948652770716,0.26080325368581614,0.0005083884087445645
2013-05-31,MKT,CIZ_2026,0.3238434163701065,0.3238434163701067,2.220446049250313e-16
2013-06-30,MKT,CIZ_2026,0.1204880528723943,0.12048805287239525,9.575673587391975e-16
2013-07-31,MKT,CIZ_2026,0.4687341128622266,0.4687341128622261,-4.996003610813204e-16
2013-08-31,MKT,CIZ_2026,0.0437214031520079,0.043721403152009175,1.27675647831893e-15
2013-09-30,MKT,CIZ_2026,0.3731570920183018,0.3731570920183017,-5.551115123125783e-17
2013-10-31,MKT,CIZ_2026,0.3940010167768173,0.39349262836807286,-0.0005083884087444535
2013-11-30,MKT,CIZ_2026,0.3406202338586677,0.33960345704117934,-0.0010167768174883518
2013-12-31,MKT,CIZ_2026,0.3243518047788507,0.324351804778851,2.7755575615628914e-16
2014-01-31,MKT,CIZ_2026,0.0127097102186068,0.012709710218608172,1.3721662694976544e-15
2014-02-28,MKT,CIZ_2026,0.4178952719877986,0.41840366039654253,0.0005083884087439539
2014-03-31,MKT,CIZ_2026,0.2033553634977121,0.20335536349771266,5.551115123125783e-16
2014-04-30,MKT,CIZ_2026,0.1718352821555666,0.17234367056431166,0.0005083884087450641
2014-05-31,MKT,CIZ_2026,0.2862226741230298,0.2857142857142858,-0.0005083884087440094
2014-06-30,MKT,CIZ_2026,0.3141840366039652,0.31367564819522115,-0.0005083884087440649
2014-07-31,MKT,CIZ_2026,0.0777834265378747,0.07829181494662013,0.0005083884087454249
2014-08-31,MKT,CIZ_2026,0.3970513472292829,0.3970513472292828,-1.1102230246251565e-16
2014-09-30,MKT,CIZ_2026,0.0813421453990848,0.08185053380783007,0.0005083884087452722
2014-10-31,MKT,CIZ_2026,0.3096085409252667,0.3091001525165226,-0.0005083884087440649
2014-11-30,MKT,CIZ_2026,0.3111337061514996,0.31164209456024405,0.0005083884087444535
2014-12-31,MKT,CIZ_2026,0.1784443314692423,0.17895271987798728,0.0005083884087449808
2015-01-31,MKT,CIZ_2026,0.0233858668022368,0.02389425521098229,0.0005083884087454908
2015-02-28,MKT,CIZ_2026,0.493136756481952,0.49313675648195154,-4.440892098500626e-16
2015-03-31,MKT,CIZ_2026,0.1245551601423484,0.12506354855109375,0.0005083884087453555
2015-04-30,MKT,CIZ_2026,0.2114895780376204,0.2114895780376211,7.216449660063518e-16
2015-05-31,MKT,CIZ_2026,0.25063548551093,0.25114387391967485,0.000508388408744842
2015-06-30,MKT,CIZ_2026,0.1037112353838329,0.10421962379257832,0.0005083884087454249
2015-07-31,MKT,CIZ_2026,0.2597864768683271,0.2613116420945604,0.0015251652262333049
2015-08-31,MKT,CIZ_2026,-0.1255719369598374,-0.12455516014234705,0.0010167768174903502
2015-09-30,MKT,CIZ_2026,0.0254194204372137,0.02592780884595941,0.0005083884087457094
2015-10-31,MKT,CIZ_2026,0.5754956786985255,0.5754956786985247,-7.771561172376096e-16
2015-11-30,MKT,CIZ_2026,0.2099644128113875,0.21047280122013257,0.0005083884087450641
2015-12-31,MKT,CIZ_2026,0.0711743772241992,0.07219115404168877,0.001016776817489573
2016-01-31,MKT,CIZ_2026,-0.1118454499237419,-0.11032028469750729,0.0015251652262346094
2016-02-29,MKT,CIZ_2026,0.1779359430604981,0.17844433146924302,0.0005083884087449253
2016-03-31,MKT,CIZ_2026,0.5353329944077274,0.5348246059989824,-0.0005083884087450086
2016-04-30,MKT,CIZ_2026,0.2277580071174374,0.22826639552618233,0.0005083884087449253
2016-05-31,MKT,CIZ_2026,0.27198779867819,0.2719877986781903,2.7755575615628914e-16
2016-06-30,MKT,CIZ_2026,0.1789527198779865,0.17996949669547585,0.001016776817489351
2016-07-31,MKT,CIZ_2026,0.3823080833756989,0.3817996949669545,-0.000508388408744398
2016-08-31,MKT,CIZ_2026,0.2064056939501777,0.20640569395017833,6.38378239159465e-16
2016-09-30,MKT,CIZ_2026,0.194204372140315,0.1952211489578042,0.0010167768174892122
2016-10-31,MKT,CIZ_2026,0.0788002033553634,0.07930859176410868,0.0005083884087452722
2016-11-30,MKT,CIZ_2026,0.4285714285714284,0.42857142857142816,-2.220446049250313e-16
2016-12-31,MKT,CIZ_2026,0.2740213523131671,0.27351296390442315,-0.0005083884087439539
2017-01-31,MKT,CIZ_2026,0.2801220132180986,0.2801220132180987,1.1102230246251565e-16
2017-02-28,MKT,CIZ_2026,0.3629893238434161,0.3619725470259276,-0.0010167768174884628
2017-03-31,MKT,CIZ_2026,0.1901372648703607,0.19013726487036142,7.216449660063518e-16
2017-04-30,MKT,CIZ_2026,0.2369089984748345,0.23640061006609078,-0.0005083884087437041
2017-05-31,MKT,CIZ_2026,0.2353838332486015,0.2358922216573465,0.0005083884087450086
2017-06-30,MKT,CIZ_2026,0.2211489578037619,0.2216573462125067,0.0005083884087448143
2017-07-31,MKT,CIZ_2026,0.2765632943568885,0.2770716827656331,0.00050838840874462
2017-08-31,MKT,CIZ_2026,0.1896288764616165,0.1906456532791057,0.0010167768174892122
2017-09-30,MKT,CIZ_2026,0.3091001525165224,0.3080833756990341,-0.0010167768174882963
2017-10-31,MKT,CIZ_2026,0.2958820538891711,0.29639044229791567,0.0005083884087445645
2017-11-30,MKT,CIZ_2026,0.3401118454499237,0.3401118454499236,-5.551115123125783e-17
2017-12-31,MKT,CIZ_2026,0.2353838332486015,0.23538383324860224,7.494005416219807e-16
1950-01-31,SMB,FIZ_2024,0.0648340248962655,0.06483402489626537,-1.249000902703301e-16
1950-02-28,SMB,FIZ_2024,-0.1063278008298755,-0.10632780082987563,-1.249000902703301e-16
1950-03-31,SMB,FIZ_2024,-0.1825726141078838,-0.1825726141078839,-8.326672684688674e-17
1950-04-30,SMB,FIZ_2024,-0.0072614107883817,-0.007261410788381897,-1.97758476261356e-16
1950-05-31,SMB,FIZ_2024,-0.2168049792531121,-0.2168049792531121,0.0
1950-06-30,SMB,FIZ_2024,-0.2292531120331951,-0.22925311203319504,5.551115123125783e-17
1950-07-31,SMB,FIZ_2024,-0.0720954356846473,-0.07209543568464744,-1.3877787807814457e-16
1950-08-31,SMB,FIZ_2024,-0.0684647302904564,-0.06846473029045655,-1.5265566588595902e-16
1950-09-30,SMB,FIZ_2024,-0.0824688796680499,-0.08246887966804992,-1.3877787807814457e-17
1950-10-31,SMB,FIZ_2024,-0.1322614107883817,-0.13226141078838183,-1.3877787807814457e-16
1950-11-30,SMB,FIZ_2024,-0.1540456431535271,-0.15404564315352706,2.7755575615628914e-17
1950-12-31,SMB,FIZ_2024,-0.0316390041493777,-0.03163900414937773,-2.7755575615628914e-17
1951-01-31,SMB,FIZ_2024,-0.016597510373444,-0.016597510373444133,-1.3183898417423734e-16
1951-02-28,SMB,FIZ_2024,-0.103734439834025,-0.103734439834025,0.0
1951-03-31,SMB,FIZ_2024,-0.1478215767634855,-0.14782157676348556,-5.551115123125783e-17
1951-04-30,SMB,FIZ_2024,-0.1830912863070539,-0.183091286307054,-1.1102230246251565e-16
1951-05-31,SMB,FIZ_2024,-0.1078838174273859,-0.107883817427386,-9.71445146547012e-17
1951-06-30,SMB,FIZ_2024,-0.2147302904564316,-0.2147302904564316,0.0
1951-07-31,SMB,FIZ_2024,-0.2110995850622408,-0.21109958506224072,8.326672684688674e-17
1951-08-31,SMB,FIZ_2024,-0.0565352697095437,-0.056535269709543694,6.938893903907228e-18
1951-09-30,SMB,FIZ_2024,-0.0108921161825726,-0.010892116182572756,-1.5612511283791264e-16
1951-10-31,SMB,FIZ_2024,-0.1192946058091286,-0.11929460580912873,-1.3877787807814457e-16
1951-11-30,SMB,FIZ_2024,-0.1244813278008299,-0.12448132780082997,-6.938893903907228e-17
1951-12-31,SMB,FIZ_2024,-0.2251037344398341,-0.22510373443983406,5.551115123125783e-17
1952-01-31,SMB,FIZ_2024,-0.1395228215767635,-0.13952282157676357,-8.326672684688674e-17
1952-02-29,SMB,FIZ_2024,-0.0653526970954357,-0.06535269709543581,-1.1102230246251565e-16
1952-03-31,SMB,FIZ_2024,-0.2629668049792532,-0.2629668049792532,0.0
1952-04-30,SMB,FIZ_2024,-0.0840248962655602,-0.08402489626556028,-8.326672684688674e-17
1952-05-31,SMB,FIZ_2024,-0.1597510373443984,-0.1597510373443984,0.0
1952-06-30,SMB,FIZ_2024,-0.1929460580912864,-0.19294605809128634,5.551115123125783e-17
1952-07-31,SMB,FIZ_2024,-0.1286307053941908,-0.12863070539419097,-1.6653345369377348e-16
1952-08-31,SMB,FIZ_2024,-0.0482365145228217,-0.04823651452282171,-1.3877787807814457e-17
1952-09-30,SMB,FIZ_2024,-0.0503112033195022,-0.0503112033195022,0.0
1952-10-31,SMB,FIZ_2024,-0.162344398340249,-0.16234439834024905,-5.551115123125783e-17
1952-11-30,SMB,FIZ_2024,-0.1452282157676349,-0.14522821576763495,-5.551115123125783e-17
1952-12-31,SMB,FIZ_2024,-0.1846473029045644,-0.18464730290456438,2.7755575615628914e-17
1953-01-31,SMB,FIZ_2024,0.0793568464730289,0.07935684647302886,-4.163336342344337e-17
1953-02-28,SMB,FIZ_2024,0.0036307053941906,0.003630705394190706,1.0581813203458523e-16
1953-03-31,SMB,FIZ_2024,-0.1192946058091286,-0.11929460580912873,-1.3877787807814457e-16
1953-04-30,SMB,FIZ_2024,-0.0923236514522821,-0.09232365145228227,-1.8041124150158794e-16
1953-05-31,SMB,FIZ_2024,-0.1115145228215769,-0.11151452282157687,2.7755575615628914e-17
1953-06-30,SMB,FIZ_2024,-0.2048755186721993,-0.20487551867219922,8.326672684688674e-17
1953-07-31,SMB,FIZ_2024,-0.1597510373443984,-0.1597510373443984,0.0
1953-08-31,SMB,FIZ_2024,-0.0928423236514524,-0.0928423236514524,0.0
1953-09-30,SMB,FIZ_2024,-0.1514522821576764,-0.15145228215767642,-2.7755575615628914e-17
1953-10-31,SMB,FIZ_2024,-0.1779045643153527,-0.1779045643153528,-8.326672684688674e-17
1953-11-30,SMB,FIZ_2024,-0.1753112033195022,-0.17531120331950215,5.551115123125783e-17
1953-12-31,SMB,FIZ_2024,-0.1519709543568466,-0.15197095435684654,5.551115123125783e-17
1954-01-31,SMB,FIZ_2024,-0.0829875518672199,-0.08298755186722004,-1.3877787807814457e-16
1954-02-28,SMB,FIZ_2024,-0.1177385892116184,-0.11773858921161835,4.163336342344337e-17
1954-03-31,SMB,FIZ_2024,-0.1358921161825727,-0.13589211618257271,-2.7755575615628914e-17
1954-04-30,SMB,FIZ_2024,-0.2863070539419088,-0.28630705394190875,5.551115123125783e-17
1954-05-31,SMB,FIZ_2024,-0.0866182572614109,-0.0866182572614109,0.0
1954-06-30,SMB,FIZ_2024,-0.0881742738589212,-0.08817427385892126,-6.938893903907228e-17
1954-07-31,SMB,FIZ_2024,-0.0529045643153528,-0.05290456431535282,-2.0816681711721685e-17
1954-08-31,SMB,FIZ_2024,0.0316390041493774,0.03163900414937741,1.3877787807814457e-17
1954-09-30,SMB,FIZ_2024,-0.2391078838174274,-0.23910788381742742,-2.7755575615628914e-17
1954-10-31,SMB,FIZ_2024,-0.0757261410788382,-0.0757261410788383,-9.71445146547012e-17
1954-11-30,SMB,FIZ_2024,-0.2437759336099586,-0.24377593360995853,8.326672684688674e-17
1954-12-31,SMB,FIZ_2024,0.0020746887966804,0.0020746887966803518,-4.8138576458356397e-17
1955-01-31,SMB,FIZ_2024,-0.0892116182572615,-0.08921161825726152,-2.7755575615628914e-17
1955-02-28,SMB,FIZ_2024,-0.0254149377593362,-0.02541493775933623,-3.122502256758253e-17
1955-03-31,SMB,FIZ_2024,-0.1462655601659751,-0.1462655601659752,-8.326672684688674e-17
1955-04-30,SMB,FIZ_2024,-0.1919087136929461,-0.19190871369294613,-2.7755575615628914e-17
1955-05-31,SMB,FIZ_2024,-0.1224066390041495,-0.12240663900414947,2.7755575615628914e-17
1955-06-30,SMB,FIZ_2024,-0.3490663900414938,-0.34906639004149376,5.551115123125783e-17
1955-07-31,SMB,FIZ_2024,-0.1685684647302904,-0.16856846473029052,-1.1102230246251565e-16
1955-08-31,SMB,FIZ_2024,-0.1307053941908715,-0.13070539419087146,2.7755575615628914e-17
1955-09-30,SMB,FIZ_2024,-0.0897302904564315,-0.08973029045643165,-1.5265566588595902e-16
1955-10-31,SMB,FIZ_2024,-0.0311203319502075,-0.031120331950207608,-1.0755285551056204e-16
1955-11-30,SMB,FIZ_2024,-0.2230290456431536,-0.22302904564315357,2.7755575615628914e-17
1955-12-31,SMB,FIZ_2024,0.0041493775933609,0.004149377593360842,-5.724587470723463e-17
1956-01-31,SMB,FIZ_2024,-0.0886929460580913,-0.0886929460580914,-9.71445146547012e-17
1956-02-29,SMB,FIZ_2024,-0.1587136929460582,-0.15871369294605817,2.7755575615628914e-17
1956-03-31,SMB,FIZ_2024,-0.216286307053942,-0.21628630705394197,2.7755575615628914e-17
1956-04-30,SMB,FIZ_2024,-0.1073651452282158,-0.10736514522821587,-6.938893903907228e-17
1956-05-31,SMB,FIZ_2024,-0.0326763485477179,-0.032676348547717976,-7.632783294297951e-17
1956-06-30,SMB,FIZ_2024,-0.1846473029045644,-0.18464730290456438,2.7755575615628914e-17
1956-07-31,SMB,FIZ_2024,-0.1939834024896266,-0.19398340248962662,-2.7755575615628914e-17
1956-08-31,SMB,FIZ_2024,-0.0098547717842324,-0.009854771784232524,-1.249000902703301e-16
1956-09-30,SMB,FIZ_2024,-0.0264522821576764,-0.02645228215767649,-9.020562075079397e-17
1956-10-31,SMB,FIZ_2024,-0.1130705394190872,-0.11307053941908723,-4.163336342344337e-17
1956-11-30,SMB,FIZ_2024,-0.1187759336099586,-0.1187759336099586,0.0
1956-12-31,SMB,FIZ_2024,-0.1084024896265561,-0.10840248962655612,-1.3877787807814457e-17
1957-01-31,SMB,FIZ_2024,0.066908713692946,0.06690871369294589,-1.1102230246251565e-16
1957-02-28,SMB,FIZ_2024,-0.1452282157676349,-0.14522821576763495,-5.551115123125783e-17
1957-03-31,SMB,FIZ_2024,-0.0943983402489626,-0.09439834024896276,-1.6653345369377348e-16
1957-04-30,SMB,FIZ_2024,-0.1903526970954357,-0.19035269709543576,-5.551115123125783e-17
1957-05-31,SMB,FIZ_2024,-0.162344398340249,-0.16234439834024905,-5.551115123125783e-17
1957-06-30,SMB,FIZ_2024,-0.0798755186721993,-0.07987551867219929,1.3877787807814457e-17
1957-07-31,SMB,FIZ_2024,-0.1473029045643155,-0.14730290456431544,5.551115123125783e-17
1957-08-31,SMB,FIZ_2024,-0.1052904564315353,-0.10529045643153537,-6.938893903907228e-17
1957-09-30,SMB,FIZ_2024,-0.103734439834025,-0.103734439834025,0.0
1957-10-31,SMB,FIZ_2024,-0.2385892116182573,-0.2385892116182573,0.0
1957-11-30,SMB,FIZ_2024,-0.087136929460581,-0.08713692946058102,-1.3877787807814457e-17
1957-12-31,SMB,FIZ_2024,-0.1587136929460582,-0.15871369294605817,2.7755575615628914e-17
1958-01-31,SMB,FIZ_2024,0.1198132780082987,0.11981327800829854,-1.6653345369377348e-16
1958-02-28,SMB,FIZ_2024,-0.0741701244813279,-0.07417012448132793,-2.7755575615628914e-17
1958-03-31,SMB,FIZ_2024,-0.0741701244813279,-0.07417012448132793,-2.7755575615628914e-17
1958-04-30,SMB,FIZ_2024,-0.1400414937759337,-0.1400414937759337,0.0
1958-05-31,SMB,FIZ_2024,0.0041493775933609,0.004149377593360842,-5.724587470723463e-17
1958-06-30,SMB,FIZ_2024,-0.1177385892116184,-0.11773858921161835,4.163336342344337e-17
1958-07-31,SMB,FIZ_2024,-0.0835062240663901,-0.08350622406639016,-5.551115123125783e-17
1958-08-31,SMB,FIZ_2024,-0.0466804979253112,-0.046680497925311336,-1.3877787807814457e-16
1958-09-30,SMB,FIZ_2024,-0.1016597510373444,-0.10165975103734451,-1.1102230246251565e-16
1958-10-31,SMB,FIZ_2024,-0.0513485477178424,-0.05134854771784245,-4.85722573273506e-17
1958-11-30,SMB,FIZ_2024,-0.0057053941908715,-0.0057053941908715156,-1.5612511283791264e-17
1958-12-31,SMB,FIZ_2024,-0.2131742738589211,-0.2131742738589212,-1.1102230246251565e-16
1959-01-31,SMB,FIZ_2024,0.0487551867219915,0.048755186721991514,1.3877787807814457e-17
1959-02-28,SMB,FIZ_2024,-0.0321576763485477,-0.03215767634854785,-1.5265566588595902e-16
1959-03-31,SMB,FIZ_2024,-0.0306016597510375,-0.030601659751037485,1.3877787807814457e-17
1959-04-30,SMB,FIZ_2024,-0.1390041493775935,-0.13900414937759345,5.551115123125783e-17
1959-05-31,SMB,FIZ_2024,-0.2199170124481329,-0.21991701244813283,5.551115123125783e-17
1959-06-30,SMB,FIZ_2024,-0.0731327800829875,-0.07313278008298767,-1.6653345369377348e-16
1959-07-31,SMB,FIZ_2024,-0.1234439834024897,-0.12344398340248972,-1.3877787807814457e-17
1959-08-31,SMB,FIZ_2024,-0.1473029045643155,-0.14730290456431544,5.551115123125783e-17
1959-09-30,SMB,FIZ_2024,-0.112551867219917,-0.11255186721991711,-1.1102230246251565e-16
1959-10-31,SMB,FIZ_2024,-0.0331950207468879,-0.03319502074688811,-2.1510571102112408e-16
1959-11-30,SMB,FIZ_2024,-0.0440871369294606,-0.044087136929460716,-1.1796119636642288e-16
1959-12-31,SMB,FIZ_2024,-0.137966804979253,-0.1379668049792532,-1.942890293094024e-16
1960-01-31,SMB,FIZ_2024,0.0005186721991701,0.00051867219916997,-1.2999584048101198e-16
1960-02-29,SMB,FIZ_2024,-0.0814315352697095,-0.08143153526970966,-1.5265566588595902e-16
1960-03-31,SMB,FIZ_2024,-0.1332987551867219,-0.13329875518672207,-1.6653345369377348e-16
1960-04-30,SMB,FIZ_2024,-0.091286307053942,-0.09128630705394201,-1.3877787807814457e-17
1960-05-31,SMB,FIZ_2024,-0.0451244813278008,-0.04512448132780096,-1.5959455978986625e-16
1960-06-30,SMB,FIZ_2024,-0.1187759336099586,-0.1187759336099586,0.0
1960-07-31,SMB,FIZ_2024,-0.1343360995850624,-0.13433609958506232,8.326672684688674e-17
1960-08-31,SMB,FIZ_2024,-0.062759336099585,-0.06275933609958519,-1.8041124150158794e-16
1960-09-30,SMB,FIZ_2024,-0.1654564315352698,-0.1654564315352698,0.0
1960-10-31,SMB,FIZ_2024,-0.3195020746887967,-0.3195020746887967,0.0
1960-11-30,SMB,FIZ_2024,-0.087136929460581,-0.08713692946058102,-1.3877787807814457e-17
1960-12-31,SMB,FIZ_2024,-0.1882780082987553,-0.18827800829875524,5.551115123125783e-17
1961-01-31,SMB,FIZ_2024,-0.0746887966804979,-0.07468879668049805,-1.5265566588595902e-16
1961-02-28,SMB,FIZ_2024,0.0959543568464729,0.09595435684647284,-5.551115123125783e-17
1961-03-31,SMB,FIZ_2024,0.0632780082987551,0.063278008298755,-9.71445146547012e-17
1961-04-30,SMB,FIZ_2024,-0.1042531120331951,-0.10425311203319512,-2.7755575615628914e-17
1961-05-31,SMB,FIZ_2024,-0.0036307053941908,-0.003630705394191039,-2.389581588158052e-16
1961-06-30,SMB,FIZ_2024,-0.2370331950207469,-0.23703319502074693,-2.7755575615628914e-17
1961-07-31,SMB,FIZ_2024,-0.2064315352697097,-0.2064315352697096,1.1102230246251565e-16
1961-08-31,SMB,FIZ_2024,-0.1986514522821577,-0.19865145228215775,-5.551115123125783e-17
1961-09-30,SMB,FIZ_2024,-0.1633817427385893,-0.1633817427385893,0.0
1961-10-31,SMB,FIZ_2024,-0.1934647302904565,-0.1934647302904565,0.0
1961-11-30,SMB,FIZ_2024,-0.0425311203319501,-0.042531120331950334,-2.3592239273284576e-16
1961-12-31,SMB,FIZ_2024,-0.1519709543568466,-0.15197095435684654,5.551115123125783e-17
1962-01-31,SMB,FIZ_2024,-0.016078838174274,-0.01607883817427401,-1.0408340855860843e-17
1962-02-28,SMB,FIZ_2024,-0.1675311203319501,-0.16753112033195028,-1.6653345369377348e-16
1962-03-31,SMB,FIZ_2024,-0.0809128630705395,-0.08091286307053953,-2.7755575615628914e-17
1962-04-30,SMB,FIZ_2024,-0.1441908713692946,-0.1441908713692947,-1.1102230246251565e-16
1962-05-31,SMB,FIZ_2024,-0.2811203319502076,-0.28112033195020747,1.1102230246251565e-16
1962-06-30,SMB,FIZ_2024,-0.1384854771784233,-0.13848547717842333,-2.7755575615628914e-17
