run_id,configuration,model,seed,window,target_month,forecast_origin,training_start,training_end,actual_log_rv,previous_log_rv,predicted_log_rv,status,warnings,seconds,error,mse_log_rv,mae_log_rv,mse_rv,mae_rv,qlike_variance,directional_accuracy
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,120,2026-02-28,2026-01-31,2016-02-29,2026-01-31,-3.319307735691405,-3.5432987087435324,-3.2304442330153273,ok,[],7.754191756248474e-05,,0.007896722107861244,0.08886350267607757,1.1303462305054715e-05,0.0033620622101702274,0.014897940832946183,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,120,2026-03-31,2026-02-28,2016-03-31,2026-02-28,-2.9305511753093016,-3.319307735691405,-3.222734517191503,ok,[],7.941597141325474e-05,,0.08537110527345132,0.2921833418822013,0.0001828354354872573,0.013521665411008264,0.20948786484153736,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,120,2026-04-30,2026-03-31,2016-04-30,2026-03-31,-3.237312027686596,-2.9305511753093016,-3.377040019757213,ok,[],7.974996697157621e-05,,0.019523911768086388,0.13972799207061692,2.622386616403064e-05,0.005120924346641985,0.04295422035187246,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,120,2026-05-31,2026-04-30,2016-05-31,2026-04-30,-3.5119546359486353,-3.237312027686596,-3.6535399390052063,ok,[],7.708300836384296e-05,,0.02004639804162106,0.14158530305657102,1.5517686641426796e-05,0.003939249502307108,0.04416098727215911,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,120,2026-06-30,2026-05-31,2016-06-30,2026-05-31,-3.0168147582707263,-3.5119546359486353,-3.6098274176129213,ok,[],7.691595237702131e-05,,0.3516640141401021,0.5930126593421949,0.00047962725400601766,0.021900393923535204,1.0880167188793375,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,120,2026-07-31,2026-06-30,2016-07-31,2026-06-30,-3.371829178429884,-3.0168147582707263,-3.74709216144786,ok,[],7.645797450095415e-05,,0.1408223064235495,0.37526298301797567,0.00011535960483240488,0.010740558869649423,0.36758781355864434,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,120,2026-08-31,2026-07-31,2016-08-31,2026-07-31,-3.507788998946598,-3.371829178429884,-3.6527590631557496,ok,[],7.804203778505325e-05,,0.021016319516805534,0.1449700642091516,1.6350484435479704e-05,0.0040435732261799966,0.046407347974873114,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2025-09-30,2025-08-31,2015-09-30,2025-08-31,-3.844352655797379,-3.3885720022366694,-3.4498169318858753,ok,[],8.02080612629652e-05,,0.1556584374423741,0.3945357239115035,0.00010714730247023253,0.010351198117620614,0.24333785739317826,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2025-10-31,2025-09-30,2015-10-31,2025-09-30,-3.200601249147139,-3.844352655797379,-3.5779084318887424,ok,[],8.075009100139141e-05,,0.1423607101484056,0.37730718274160324,0.0001639331949872267,0.012803639911651166,0.37217683561281323,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2025-11-30,2025-10-31,2015-11-30,2025-10-31,-3.1877347547552812,-3.200601249147139,-3.451134908838358,ok,[],8.01669666543603e-05,,0.0693796411709886,0.2634001540830768,9.130973265014315e-05,0.009555612625579961,0.1667046282080421,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2025-12-31,2025-11-30,2015-12-31,2025-11-30,-3.669080341092571,-3.1877347547552812,-3.1799582408542464,ok,[],7.970898877829313e-05,,0.23924042894154987,0.4891221002383248,0.00025880705627400196,0.016087481352716527,0.3542148492257785,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2026-01-31,2025-12-31,2016-01-31,2025-12-31,-3.5432987087435324,-3.669080341092571,-3.249915084155602,ok,[],8.104194421321154e-05,,0.08607395117635157,0.2933836245879302,9.72141232240953e-05,0.009859722269115662,0.14288943556868228,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2026-02-28,2026-01-31,2016-02-29,2026-01-31,-3.319307735691405,-3.5432987087435324,-3.4955922478920947,ok,[],7.904204539954662e-05,,0.031076229241835132,0.17628451220068975,3.418843758944606e-05,0.005847087958073323,0.070148830206398,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2026-03-31,2026-02-28,2016-03-31,2026-02-28,-2.9305511753093016,-3.319307735691405,-3.2861251754741883,ok,[],7.583398837596178e-05,,0.12643286959325878,0.3555740001648866,0.00025501322693980625,0.015969133568851074,0.32517962176907433,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2026-04-30,2026-03-31,2016-04-30,2026-03-31,-3.237312027686596,-2.9305511753093016,-3.1221633302109844,ok,[],7.408298552036285e-05,,0.013259222530329903,0.11514869747561152,2.296745203019978e-05,0.0047924369615259185,0.024594742304881123,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2026-05-31,2026-04-30,2016-05-31,2026-04-30,-3.5119546359486353,-3.237312027686596,-3.2924717927791587,ok,[],7.466599345207214e-05,,0.04817271844575708,0.21948284316947664,5.3631387620388913e-05,0.0073233453844803,0.08366858770604685,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2026-06-30,2026-05-31,2016-06-30,2026-05-31,-3.0168147582707263,-3.5119546359486353,-3.4402432463587127,ok,[],7.512490265071392e-05,,0.17929168452447802,0.4234284880879864,0.00028561078438470893,0.01690002320663226,0.4854478540732008,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2026-07-31,2026-06-30,2016-07-31,2026-06-30,-3.371829178429884,-3.0168147582707263,-3.2767569951818896,ok,[],7.479102350771427e-05,,0.009038720027540265,0.0950721832479946,1.1721676849587428e-05,0.0034236934514625325,0.016984123864054124,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,120,2026-08-31,2026-07-31,2016-08-31,2026-07-31,-3.507788998946598,-3.371829178429884,-3.201000425584773,ok,[],0.00013716600369662046,,0.09411922874538399,0.3067885733618252,0.00011574220536621872,0.010758355142224053,0.15498784222867928,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2025-09-30,2025-08-31,1978-02-28,2025-08-31,-3.844352655797379,-3.3885720022366694,-3.4546940116032387,ok,[],8.77090496942401e-05,,0.15183385899521545,0.3896586441941401,0.00010397311461181266,0.010196720777378022,0.23803636565502773,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2025-10-31,2025-09-30,1978-03-31,2025-09-30,-3.200601249147139,-3.844352655797379,-3.5966324150547715,ok,[],8.779100608080626e-05,,0.1568406843701586,0.3960311659076323,0.00017747063746198263,0.01332181059248264,0.41588291797166566,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2025-11-30,2025-10-31,1978-04-30,2025-10-31,-3.1877347547552812,-3.200601249147139,-3.3336314403850196,ok,[],8.358398918062449e-05,,0.021285842877742697,0.14589668562973834,3.138106820428025e-05,0.005601880773836609,0.0470329777946763,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2025-12-31,2025-11-30,1978-05-31,2025-11-30,-3.669080341092571,-3.1877347547552812,-3.275160358534169,ok,[],8.25000461190939e-05,,0.1551729526588118,0.3939199825584021,0.0001515581374654388,0.012310895071660662,0.24266614051459534,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2026-01-31,2025-12-31,1978-06-30,2025-12-31,-3.5432987087435324,-3.669080341092571,-3.3581389222555487,ok,[],8.395907934755087e-05,,0.03428414653227571,0.1851597864879837,3.460011104616842e-05,0.00588218590714102,0.06083319885519395,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2026-02-28,2026-01-31,1978-07-31,2026-01-31,-3.319307735691405,-3.5432987087435324,-3.454291941879824,ok,[],8.450006134808064e-05,,0.018220735920317612,0.134984206188419,2.0868358144658655e-05,0.004568189810489343,0.03995466034650391,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2026-03-31,2026-02-28,1978-08-31,2026-02-28,-2.9305511753093016,-3.319307735691405,-3.2857045004031633,ok,[],8.195789996534586e-05,,0.12613388432522618,0.35515332509386166,0.0002545108965899929,0.01595339765034373,0.3243084279026054,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2026-04-30,2026-03-31,1978-09-30,2026-03-31,-3.237312027686596,-2.9305511753093016,-3.0839337840232974,ok,[],8.450006134808064e-05,,0.02352488562923815,0.15337824366329844,4.2373718104530953e-05,0.006509509820603311,0.04258625029159824,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2026-05-31,2026-04-30,1978-10-31,2026-04-30,-3.5119546359486353,-3.237312027686596,-3.370594395478963,ok,[],8.187501225620508e-05,,0.019982717585643586,0.14136024046967233,2.0526956551440304e-05,0.0045306684442188334,0.036450921381684126,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2026-06-30,2026-05-31,1978-11-30,2026-05-31,-3.0168147582707263,-3.5119546359486353,-3.395695168618933,ok,[],8.366699330508709e-05,,0.14355036534562543,0.37888041034820663,0.0002383832223064867,0.015439663931138096,0.3757327725204389,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2026-07-31,2026-06-30,1978-12-31,2026-06-30,-3.371829178429884,-3.0168147582707263,-3.260991142630549,ok,[],8.345802780240774e-05,,0.012285070179854725,0.11083803579933527,1.6189183395311585e-05,0.004023578431609304,0.022850917191304443,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,0,571,2026-08-31,2026-07-31,1979-01-31,2026-07-31,-3.507788998946598,-3.371829178429884,-3.37346973241117,ok,[],8.20419518277049e-05,,0.018041665362615356,0.13431926653542803,1.85539669721147e-05,0.004307431598077293,0.033058051161960644,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2025-09-30,2025-08-31,1978-02-28,2025-08-31,-3.844352655797379,-3.3885720022366694,-3.4539087308816625,ok,[],0.0001053329324349761,,0.15244645850358954,0.39044392491571633,0.00010447994160024438,0.010221543014645312,0.2388870460588639,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2025-10-31,2025-09-30,1978-03-31,2025-09-30,-3.200601249147139,-3.844352655797379,-3.615586020359113,ok,[],9.141606278717518e-05,,0.17221236033785428,0.41498477121197386,0.00019145003654283372,0.013836547132244869,0.4632793499739951,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2025-11-30,2025-10-31,1978-04-30,2025-10-31,-3.1877347547552812,-3.200601249147139,-3.3961316364321545,ok,[],8.737505413591862e-05,,0.04342926029264474,0.2083968816768733,6.0258286498347424e-05,0.007762621110059889,0.10029583784409668,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2025-12-31,2025-11-30,1978-05-31,2025-11-30,-3.669080341092571,-3.1877347547552812,-3.252201258819083,ok,[],8.583406452089548e-05,,0.1737881692371858,0.41687908227348824,0.00017395075635738265,0.013189039250733264,0.26817178138261566,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2026-01-31,2025-12-31,1978-06-30,2025-12-31,-3.5432987087435324,-3.669080341092571,-3.343795330685806,ok,[],8.829205762594938e-05,,0.039801597856444125,0.19950337805772644,4.0767451210733786e-05,0.006384939405408151,0.06999292419356629,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2026-02-28,2026-01-31,1978-07-31,2026-01-31,-3.319307735691405,-3.5432987087435324,-3.4544949175066453,ok,[],0.00016558298375457525,,0.018275574127146855,0.13518718181524036,2.0927012311145126e-05,0.004574605153578298,0.040080581956332406,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2026-03-31,2026-02-28,1978-08-31,2026-02-28,-2.9305511753093016,-3.319307735691405,-3.389989311154966,ok,[],0.00010620802640914917,,0.21108340066933928,0.4594381358456645,0.0003864596857276362,0.019658577917225757,0.5875959413282692,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2026-04-30,2026-03-31,1978-09-30,2026-03-31,-3.237312027686596,-2.9305511753093016,-3.095015275424407,ok,[],9.787501767277718e-05,,0.02024836570436678,0.14229675226218896,3.606017747387089e-05,0.0060050126955628405,0.03691351137504484,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2026-05-31,2026-04-30,1978-10-31,2026-04-30,-3.5119546359486353,-3.237312027686596,-3.45974025966482,ok,[],9.220803622156382e-05,,0.0027263410907078663,0.05221437628381542,2.5580570966624034e-06,0.0015993927274632717,0.005267730152281394,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2026-06-30,2026-05-31,1978-11-30,2026-05-31,-3.0168147582707263,-3.5119546359486353,-3.429187811874253,ok,[],8.525000885128975e-05,,0.17005153533829703,0.4123730536035266,0.00027369249159392206,0.016543654118541105,0.45655537858213147,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2026-07-31,2026-06-30,1978-12-31,2026-06-30,-3.371829178429884,-3.0168147582707263,-3.1819030178753422,ok,[],8.512497879564762e-05,,0.03607194646298963,0.18992616055454192,5.154955778617465e-05,0.007179802071518034,0.06381472967344515,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2026-08-31,2026-07-31,1979-01-31,2026-07-31,-3.507788998946598,-3.371829178429884,-3.2525451413023703,ok,[],8.391705341637135e-05,,0.0651494268651068,0.25524385764422775,7.590866335011467e-05,0.008712557796084607,0.11069049463347702,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2025-09-30,2025-08-31,1978-02-28,2025-08-31,-3.844352655797379,-3.3885720022366694,-3.4598013192348827,ok,[],9.799993131309748e-05,,0.1478797304520022,0.3845513365624962,0.00010071641297674934,0.010035756721680202,0.2325314019696889,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2025-10-31,2025-09-30,1978-03-31,2025-09-30,-3.200601249147139,-3.844352655797379,-3.598215532365681,ok,[],9.004096500575542e-05,,0.15809711821939482,0.39761428321854186,0.0001786280051298533,0.013365178828951496,0.419718635104265,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2025-11-30,2025-10-31,1978-04-30,2025-10-31,-3.1877347547552812,-3.200601249147139,-3.4053251983156922,ok,[],8.775002788752317e-05,,0.04734560112881641,0.21759044356041102,6.511227915365701e-05,0.008069218001371448,0.11006166102726245,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2025-12-31,2025-11-30,1978-05-31,2025-11-30,-3.669080341092571,-3.1877347547552812,-3.234478385303075,ok,[],9.129196405410767e-05,,0.18887885997605525,0.43460195578949623,0.00019267746288919376,0.013880830770857836,0.2884891160958776,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2026-01-31,2025-12-31,1978-06-30,2025-12-31,-3.5432987087435324,-3.669080341092571,-3.3403739225516915,ok,[],8.475000504404306e-05,,0.04117846885100432,0.20292478619184084,4.232714174193636e-05,0.0065059312739942435,0.07225997879794949,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2026-02-28,2026-01-31,1978-07-31,2026-01-31,-3.319307735691405,-3.5432987087435324,-3.4607494117588313,ok,[],0.00010404095519334078,,0.020005747728762787,0.14144167606742641,2.2768650643233145e-05,0.004771650725192818,0.04406701472677865,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2026-03-31,2026-02-28,1978-08-31,2026-02-28,-2.9305511753093016,-3.319307735691405,-3.3448953867182256,ok,[],9.120895992964506e-05,,0.17168112552808307,0.41434421140892397,0.0003277443551635709,0.0181037110881601,0.46162442457635633,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2026-04-30,2026-03-31,1978-09-30,2026-03-31,-3.237312027686596,-2.9305511753093016,-3.0047089676210836,ok,[],8.437503129243851e-05,,0.054104183551840296,0.23260306006551223,0.00010575789236143893,0.010283865633186721,0.09321176737288545,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2026-05-31,2026-04-30,1978-10-31,2026-04-30,-3.5119546359486353,-3.237312027686596,-3.36701947442236,ok,[],8.316605817526579e-05,,0.021006201046647507,0.14493516152627528,2.1657440362349148e-05,0.004653755511664654,0.03823092945816042,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2026-06-30,2026-05-31,1978-11-30,2026-05-31,-3.0168147582707263,-3.5119546359486353,-3.4229136432015776,ok,[],0.0001489589922130108,,0.16491630434208082,0.40609888493085133,0.0002669841154360779,0.01633964857137625,0.44065603413311827,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2026-07-31,2026-06-30,1978-12-31,2026-06-30,-3.371829178429884,-3.0168147582707263,-3.2986062097874216,ok,[],9.958294685930014e-05,,0.005361603136815059,0.07322296864246258,6.80072819614976e-06,0.002607820583581194,0.010218366240119153,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2026-08-31,2026-07-31,1979-01-31,2026-07-31,-3.507788998946598,-3.371829178429884,-3.264461061009791,ok,[],0.00010766705963760614,,0.059208485380578685,0.24332793793680718,6.813572644781345e-05,0.008254436773506322,0.10133439813635131,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2025-09-30,2025-08-31,1978-02-28,2025-08-31,-3.844352655797379,-3.3885720022366694,-3.4237189570005455,ok,[],0.00010629103053361177,,0.1769327085635051,0.4206336987968333,0.0001252329824896228,0.011190754330679537,0.27243111872534365,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2025-10-31,2025-09-30,1978-03-31,2025-09-30,-3.200601249147139,-3.844352655797379,-3.349179542813688,ok,[],8.512497879564762e-05,,0.02207550934886326,0.14857829366654896,3.16355849897938e-05,0.005624551981250933,0.048869466243865456,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2025-11-30,2025-10-31,1978-04-30,2025-10-31,-3.1877347547552812,-3.200601249147139,-3.317803906102812,ok,[],8.312496356666088e-05,,0.016917984132266854,0.13006915134753072,2.533035445462923e-05,0.0050329270265551465,0.03697116530117728,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2025-12-31,2025-11-30,1978-05-31,2025-11-30,-3.669080341092571,-3.1877347547552812,-3.379139423189157,ok,[],8.39160056784749e-05,,0.0840657358746744,0.28994091790341425,7.35624830267337e-05,0.00857685740972378,0.13984636621999563,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2026-01-31,2025-12-31,1978-06-30,2025-12-31,-3.5432987087435324,-3.669080341092571,-3.2975844394495653,ok,[],8.345802780240774e-05,,0.06037550213466819,0.2457142692939671,6.487642603625565e-05,0.008054590370481646,0.10318039713094967,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2026-02-28,2026-01-31,1978-07-31,2026-01-31,-3.319307735691405,-3.5432987087435324,-3.340238360491988,ok,[],9.324995335191488e-05,,0.000438091054542787,0.020930624800583164,5.615340795527277e-07,0.0007493557763524131,0.0008885371629963612,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2026-03-31,2026-02-28,1978-08-31,2026-02-28,-2.9305511753093016,-3.319307735691405,-3.2749730855276384,ok,[],8.545804303139448e-05,,0.11862645223844805,0.3444219102183368,0.00024179404278484455,0.015549728061443537,0.3025679516891775,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2026-04-30,2026-03-31,1978-09-30,2026-03-31,-3.237312027686596,-2.9305511753093016,-3.1492009712850386,ok,[],8.404196705669165e-05,,0.007763558260198403,0.08811105640155725,1.3083213144776765e-05,0.0036170724550078845,0.014653849033866406,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2026-05-31,2026-04-30,1978-10-31,2026-04-30,-3.5119546359486353,-3.237312027686596,-3.4406709338532036,ok,[],8.737505413591862e-05,,0.005081366184430265,0.07128370209543178,4.860461040969766e-06,0.0022046453322404867,0.00969650837760766,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2026-06-30,2026-05-31,1978-11-30,2026-05-31,-3.0168147582707263,-3.5119546359486353,-3.397724286592786,ok,[],8.320901542901993e-05,,0.1450920687665341,0.3809095283220598,0.00024048582596581273,0.015507605423333827,0.3803503493074558,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2026-07-31,2026-06-30,1978-12-31,2026-06-30,-3.371829178429884,-3.0168147582707263,-3.593178999929219,ok,[],8.208397775888443e-05,,0.04899574347778738,0.2213498214993348,4.645861145516264e-05,0.006816055417553663,0.11420499390042871,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2026-08-31,2026-07-31,1979-01-31,2026-07-31,-3.507788998946598,-3.371829178429884,-3.5082572217915096,ok,[],8.295802399516106e-05,,2.192326324970633e-07,0.00046822284491154775,1.9673201867654982e-10,1.4026119159502026e-05,4.38602163344644e-07,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2025-09-30,2025-08-31,1978-02-28,2025-08-31,-3.844352655797379,-3.3885720022366694,-3.5073320305125124,ok,[],8.454103954136372e-05,,0.11358290186740234,0.3370206252848664,7.355694548622773e-05,0.008576534584914104,0.18368605868867,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2025-10-31,2025-09-30,1978-03-31,2025-09-30,-3.200601249147139,-3.844352655797379,-3.576385448417012,ok,[],9.062502067536116e-05,,0.14121376442089958,0.37578419926987294,0.00016284476417242837,0.01276106438242627,0.36875452294604094,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2025-11-30,2025-10-31,1978-04-30,2025-10-31,-3.1877347547552812,-3.200601249147139,-3.375401513243152,ok,[],0.00015674997121095657,,0.03521881224134484,0.18766675848787084,4.985572975077418e-05,0.0070608589952479706,0.08014324290973723,0.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2025-12-31,2025-11-30,1978-05-31,2025-11-30,-3.669080341092571,-3.1877347547552812,-3.2128654871960474,ok,[],0.00019583303947001696,,0.2081319929158266,0.45621485389652383,0.0002173037750442734,0.014741227053548609,0.31397710276780455,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2026-01-31,2025-12-31,1978-06-30,2025-12-31,-3.5432987087435324,-3.669080341092571,-3.3194012679444294,ok,[],0.00012370909098535776,,0.050130063996387836,0.223897440799103,5.265977975919858e-05,0.007256705847641792,0.08683063017922543,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2026-02-28,2026-01-31,1978-07-31,2026-01-31,-3.319307735691405,-3.5432987087435324,-3.4779461152813003,ok,[],9.291688911616802e-05,,0.025166135478907725,0.15863837958989535,2.816548879500552e-05,0.005307116806233449,0.05610585639918381,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2026-03-31,2026-02-28,1978-08-31,2026-02-28,-2.9305511753093016,-3.319307735691405,-3.247789723823002,ok,[],8.966599125415087e-05,,0.10064029666307943,0.31723854851370037,0.00021047077123838808,0.014507610803932813,0.25155857288113803,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2026-04-30,2026-03-31,1978-09-30,2026-03-31,-3.237312027686596,-2.9305511753093016,-3.039876620185329,ok,[],8.725002408027649e-05,,0.03898074013519135,0.19743540750126698,7.347033013058148e-05,0.008571483543155262,0.06863788922725039,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2026-05-31,2026-04-30,1978-10-31,2026-04-30,-3.5119546359486353,-3.237312027686596,-3.3515713122019797,ok,[],8.537492249161005e-05,,0.025722810536024557,0.16038332374665565,2.6943729719490694e-05,0.005190734988370211,0.04635919756989615,1.0
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2026-06-30,2026-05-31,1978-11-30,2026-05-31,-3.0168147582707263,-3.5119546359486353,-3.3928676169792533,ok,[],8.50829528644681e-05,,0.14141575254285538,0.376052858708527,0.00023546160038233268,0.01534475807506696,0.36935679973615065,1.0
